country;region;year;population_total_people;population_rural_people;political_stability;basic_drinking_water_pct;safely_managed_drinking_water_pct;wash_mortality_rate_per_100k;wash_deaths;rural_share_pct;basic_minus_safe_gap_pct;risk_low_basic;risk_low_safe;risk_high_gap;risk_high_mortality;risk_low_stability;risk_high_rurality;score_creation_services;score_modernisation_services;score_gouvernance;action_prioritaire;wash_score_inverse;water_access_score;gov_effectiveness_score
Oman;Eastern Mediterranean;2016;4479219.0;774333.0;0.76;91.75999;90.07999;0.04553;2.01467;17.287232439405173;1.6800000000000068;0.1013472759295884;0.1039057525497472;0.0254622497140423;0.000388571100544;0.2291666666666666;0.1591069997868569;9.343551687950791;5.574709026740987;95.8605664449728;Renforcer la gouvernance politique;0.999611428899456;0.9175999;0.9586056644497281
Pakistan;Eastern Mediterranean;2016;203631353.0;123198205.0;-2.48;91.14014;35.53562;19.58922;37847.05;60.500607192842246;55.60452;0.1089710570593618;0.6752231012421229;0.8427477223032485;0.1938198785888515;0.8428030303030303;0.556831183330088;26.454130032295208;63.757607408286255;85.87907607055743;Moderniser les services d'eau;0.8061801214111485;0.9114014;0.8587907607055743
Palau;Western Pacific;2016;17725.0;4564.0;0.95;100.00001;;;;25.748942172073345;;0.0;;;;0.1931818181818182;0.2369862816991677;9.479451267966708;;;Renforcer la gouvernance politique;;1.0000001;
Palestine;Eastern Mediterranean;2016;4635654.0;1167567.0;-1.98;;;;;25.186672689549304;;;;;;0.7481060606060606;0.2318113058463419;23.1811305846342;;;Renforcer la gouvernance politique;;;
Panama;Americas;2016;4037078.0;1330168.0;0.41;95.97945;;1.89632;76.49982;32.94878127199921;;0.049450462949297;;;0.0187065412272848;0.2954545454545454;0.3032516484750613;11.790483817652326;1.8706541227284896;97.05439793863574;Renforcer la gouvernance politique;0.9812934587727151;0.9597945;0.9705439793863575
Papua New Guinea;Western Pacific;2016;8271762.0;7029890.0;-0.5;40.73222;;16.30974;1318.642;84.98660865726067;;0.7289580688963013;;;0.1613616220220642;0.4678030303030303;0.7821937012135031;60.30296468729026;16.13616220220642;62.298028898896796;Créer ou étendre les services d'eau;0.8386383779779358;0.40732219999999997;0.622980288988968
Paraguay;Americas;2016;6777872.0;2621149.0;0.14;98.56575;63.2459;1.46453;98.49413;38.6721525576169;35.319849999999995;0.0176405329082662;0.3849756623016169;0.535311214620545;0.0144329519378325;0.346590909090909;0.3559280058453224;11.832487954677468;36.34845635404849;98.56122740310838;Moderniser les services d'eau;0.9855670480621674;0.9856575;0.9856122740310838
Peru;Americas;2016;30926032.0;7136697.0;-0.2;90.58557;50.08746;1.27684;405.7023;23.076665638837856;40.49811;0.1157919335635779;0.5228018953982263;0.6137934462897335;0.0125753128685227;0.4109848484848485;0.212391373098601;11.896761025032108;45.260362170431314;94.66401935657387;Moderniser les services d'eau;0.9874246871314772;0.9058557;0.9466401935657387
Philippines;Western Pacific;2016;103663816.0;55302333.0;-1.38;93.07372;46.44318;4.19289;4332.105;53.34776890713728;46.63054;0.0851891893221558;0.5609733948122382;0.7067371748694263;0.0414365649760458;0.634469696969697;0.4909983993035985;19.599379623006115;50.80833518650155;94.4650317511977;Moderniser les services d'eau;0.9585634350239541;0.9307371999999999;0.944650317511977
Poland;Europe;2016;37989220.0;15221747.0;0.51;99.38385;98.59683;0.09072;34.67636;40.06859577532784;0.7870199999999983;0.0075783963554427;0.0146973072411448;0.0119281546249675;0.0008358336587096;0.2765151515151515;0.3687804905632485;11.425338394360123;1.0955809108995749;99.65013331706452;Renforcer la gouvernance politique;0.9991641663412903;0.9938385;0.9965013331706452
Portugal;Europe;2016;10325538.0;3724867.0;0.97;99.90618;95.30865;0.15292;15.86048;36.07431399700432;4.597530000000006;0.00115405240527;0.0491388871809863;0.069680629123691;0.0014514506341003;0.1893939393939393;0.3320182041602646;10.048764748897597;4.679100955155578;99.88051746829498;Renforcer la gouvernance politique;0.9985485493658997;0.9990618000000001;0.9988051746829498
Puerto Rico;Americas;2016;3283125.0;234673.0;0.69;;;;;7.147854559299447;;;;;;0.2424242424242424;0.0657869151600343;6.578691516003434;;;Renforcer la gouvernance politique;;;
Qatar;Eastern Mediterranean;2016;2654374.0;25324.0;0.9;99.6298;96.24239;0.00811;0.20829;0.954047922410331;3.3874100000000027;0.0045533597032401;0.0393585585940392;0.0513399281570499;1.8211177407054937e-05;0.2026515151515152;0.0087807983793625;0.4687804174618565;3.568396845776657;99.81398944112965;Renforcer la gouvernance politique;0.9999817888225929;0.996298;0.9981398944112965
Republic of Korea;Western Pacific;2016;50983457.0;9365142.0;0.16;99.6754;98.10338;1.80559;917.0953;18.36898192290099;1.5720199999999949;0.0039925072074465;0.0198658800143247;0.0238256939258741;0.0178085520282946;0.3428030303030303;0.1690631287070465;5.6967704862538575;2.084034928616102;98.94727239858526;Renforcer la gouvernance politique;0.9821914479717053;0.9967539999999999;0.9894727239858526
Republic of Moldova;Europe;2016;4066009.0;2333836.0;-0.3;88.68506;72.58717;0.09594;3.89474;57.39869242788198;16.097889999999992;0.1391670602473655;0.2871318406602701;0.2439812470530855;0.0008874979772231;0.4299242424242424;0.5282820009449194;22.13316518890961;21.478026436114607;94.29815510113883;Renforcer la gouvernance politique;0.9991125020227768;0.8868505999999999;0.9429815510113884
Republic of North Macedonia;Europe;2016;2080743.0;883198.0;-0.35;93.15266;82.20748;0.07433;1.54705;42.446280006709145;10.945179999999992;0.0842182749357972;0.1863652536999889;0.1658862537649648;0.0006736156164805;0.4393939393939394;0.3906640514988482;15.526584307488331;14.20592761060288;96.54264921917597;Renforcer la gouvernance politique;0.9993263843835195;0.9315266;0.9654264921917597
Romania;Europe;2016;19796285.0;9117772.0;0.28;100.0;81.90562;0.36236;71.66723;46.05799522486164;18.09438;1.2299396845438793e-07;0.189527043906316;0.274240251179031;0.0035243576972164;0.3200757575757577;0.4239052990183122;12.805273447708355;18.19761292099464;99.82378211513918;Renforcer la gouvernance politique;0.9964756423027836;1.0;0.9982378211513918
Russian Federation;Europe;2016;145275383.0;37194234.0;-0.95;96.96095;75.92105;0.10474;150.7938;25.60257163459001;21.039900000000003;0.0373786049532132;0.2522115824840636;0.3188828498562368;0.0009745949126482;0.553030303030303;0.2356391269618323;8.77557590456577;22.52991285500412;98.4317452543676;Renforcer la gouvernance politique;0.9990254050873518;0.9696095;0.984317452543676
Rwanda;Africa;2016;11668827.0;9884801.0;-0.05;56.98162;;19.34948;2305.976;84.71117962413874;;0.5291002499237437;;;0.1914470809412605;0.3825757575757575;0.7796587270776584;51.98545008242973;19.14470809412605;68.91845595293698;Créer ou étendre les services d'eau;0.8085529190587395;0.5698162;0.6891845595293697
Réunion;Africa;2016;869743.0;4971.0;;;;;;0.5715481469813497;;;;;;;0.0052603741644992;0.5260374164499236;;;Créer ou étendre les services d'eau;;;
Saint Helena, Ascension and Tristan da Cunha;Africa;2016;5956.0;2437.0;;;;;;40.91672263263936;;;;;;;0.3765864201808718;37.65864201808718;;;Créer ou étendre les services d'eau;;;
Saint Kitts and Nevis;Americas;2016;51625.0;37942.0;0.63;;;;;73.4953995157385;;;;;;0.2537878787878788;0.6764317282175637;67.64317282175637;;;Créer ou étendre les services d'eau;;;
Saint Lucia;Americas;2016;180024.0;144979.0;1.02;98.16222;;0.62866;1.11909;80.53315113540417;;0.0226037085141344;;;0.0061600297317265;0.1799242424242424;0.7412052857765911;23.407326199726946;0.6160029731726593;98.77310851341367;Créer ou étendre les services d'eau;0.9938399702682734;0.9816222;0.9877310851341368
Saint Pierre and Miquelon;Americas;2016;5934.0;637.0;;;;;;10.734748904617458;;;;;;;0.0987997180963282;9.879971809632828;;;Créer ou étendre les services d'eau;;;
Saint Vincent and the Grenadines;Americas;2016;109459.0;53316.0;1.02;95.14522;;1.33276;1.46129;48.70864890050156;;0.0597109887731106;;;0.0131287743036327;0.1799242424242424;0.4483011967007977;16.46424975340473;1.3128774303632784;96.91617128481835;Créer ou étendre les services d'eau;0.9868712256963672;0.9514522;0.9691617128481835
Samoa;Western Pacific;2016;194535.0;158673.0;1.2;97.30364;58.77221;1.48876;2.90513;81.56527103091989;38.53143;0.0331637246509431;0.4318347003594696;0.5839862455352021;0.0146727654316222;0.1458333333333333;0.7507046374265121;24.38032586787836;40.16553541854065;97.91818172841889;Moderniser les services d'eau;0.9853272345683778;0.9730364;0.9791818172841888
San Marino;Europe;2016;33504.0;1026.0;;100.0;100.0;;;3.062320916905444;0.0;1.2299396845438793e-07;0.0;0.0;;;0.0281847713438928;1.1273982333938215;0.0;;Créer ou étendre les services d'eau;;1.0;
Sao Tome and Principe;Africa;2016;203227.0;57790.0;0.22;84.20084;;11.3611;22.71185;28.436182200199777;;0.1943202615343744;;;0.1123830562809509;0.3314393939393939;0.2617189102492271;19.40555548354744;11.238305628095096;86.48126718595246;Renforcer la gouvernance politique;0.8876169437190491;0.8420084;0.8648126718595246
Saudi Arabia;Eastern Mediterranean;2016;32443447.0;5357473.0;-0.46;99.86361;;0.09226;29.77708;16.513266916428453;;0.0016776377286459;;;0.000851075622409;0.4602272727272727;0.1519836309809517;4.656279517777844;0.0851075622409051;99.88925121887955;Renforcer la gouvernance politique;0.999148924377591;0.9986360999999999;0.9988925121887955
Senegal;Africa;2016;14993519.0;8276577.0;-0.22;79.46232;;23.86927;3678.639;55.2010305252556;;0.2526011994371796;;;0.2361811556872566;0.4147727272727273;0.5080553167085391;32.513242368110674;23.618115568725667;77.92210221563718;Renforcer la gouvernance politique;0.7638188443127434;0.7946232000000001;0.7792210221563718
Serbia;Europe;2016;8853963.0;3897595.0;0.14;85.52885;74.7098;0.73678;64.98421;44.02090905507512;10.819050000000004;0.1779865395401009;0.2648986506196683;0.1639746147432792;0.0072301343519715;0.346590909090909;0.4051565102854649;20.34484294666778;17.80415348093928;92.40291828240142;Renforcer la gouvernance politique;0.9927698656480284;0.8552885;0.9240291828240141
Seychelles;Africa;2016;95710.0;41619.0;0.73;96.24902;;0.1694;0.15963;43.48448437989761;;0.0461349145437908;;;0.0016145594404417;0.2348484848484848;0.4002194030314093;14.12301723142391;0.1614559440441779;98.04378202797791;Renforcer la gouvernance politique;0.9983854405595582;0.9624902;0.9804378202797791
Sierra Leone;Africa;2016;7328834.0;4346912.0;-0.16;59.56314;9.53397;81.29262;6012.55;59.3124636197245;50.02916999999999;0.4973491109995965;0.9475737350403886;0.7582471544799236;0.8045218155554137;0.4034090909090909;0.5458958320587132;58.87063034562858;85.26990479472309;39.55547922222931;Moderniser les services d'eau;0.1954781844445863;0.5956313999999999;0.3955547922222931
Singapore;Western Pacific;2016;5653634.0;0.0;1.5;100.0;100.0;0.06611;3.71719;0.0;0.0;1.2299396845438793e-07;0.0;0.0;0.0005922591608903;0.0890151515151514;0.0;0.0148120137508381;0.0118451832178061;99.97038704195549;Renforcer la gouvernance politique;0.9994077408391097;1.0;0.9997038704195549
Sint Maarten (Dutch part);Americas;2016;40808.0;0.0;;;;;;0.0;;;;;;;0.0;0.0;;;Créer ou étendre les services d'eau;;;
Slovakia;Europe;2016;5442003.0;2514920.0;0.72;99.78751;99.69782;0.04474;2.43565;46.21313145178347;0.0896900000000044;0.0026136218279856;0.0031651420014177;0.0013593507005074;0.0003807521711138;0.2367424242424242;0.4253331307843456;12.887125710067568;0.1976237080038348;99.8747173914443;Créer ou étendre les services d'eau;0.9996192478288862;0.9978751;0.9987471739144431
Slovenia;Europe;2016;2074210.0;955396.0;0.99;99.53439;97.84573;0.02115;0.43939;46.06071709229056;1.6886599999999987;0.0057268451555135;0.022564598780177;0.0255935015488777;0.0001472729999005;0.1856060606060606;0.4239303503480697;12.979300367437718;1.914124959316697;99.75983135000497;Créer ou étendre les services d'eau;0.9998527270000994;0.9953439000000001;0.9975983135000497
Solomon Islands;Western Pacific;2016;619438.0;462611.0;0.51;68.5448;;6.17562;37.01826;74.682373377158;;0.3868801103993861;;;0.0610603952914209;0.2765151515151515;0.6873563137796455;39.55680426364726;6.10603952914209;81.21938023542896;Créer ou étendre les services d'eau;0.9389396047085791;0.685448;0.8121938023542895
Somalia;Eastern Mediterranean;2016;14185636.0;8044409.0;-2.36;50.81511;;86.57523;12395.83;56.70813067528309;;0.6049446035166435;;;0.8568058089696977;0.8200757575757576;0.5219262578259043;64.30044011726854;85.68058089696979;32.567264551515116;Moderniser les services d'eau;0.1431941910303023;0.5081511;0.3256726455151511
South Africa;Africa;2016;56207646.0;19414491.0;-0.14;92.27031;;13.66885;7656.672;34.54065840081614;;0.0950706477354351;;;0.1352237327272178;0.3996212121212121;0.3179028539171796;17.19585808379042;13.522373272721785;89.37396836363911;Renforcer la gouvernance politique;0.8647762672727821;0.9227031;0.8937396836363911
South Sudan;Africa;2016;10832518.0;9895674.0;-2.42;40.8139;;63.28665;7740.42;91.35155833574429;;0.7279534541626079;;;0.6263099057423108;0.8314393939393939;0.8407749721420666;73.63890224513713;62.630990574231085;39.091454712884456;Renforcer la gouvernance politique;0.3736900942576892;0.408139;0.39091454712884455
Spain;Europe;2016;46634140.0;9343737.0;0.41;99.92651;98.46078;0.15183;70.36836;20.03625884384273;1.4657299999999935;0.0009040056675622;0.0161223438725991;0.0222147519484303;0.0014406624909624;0.2954545454545454;0.1844082933905634;5.608945619031265;1.531835042281273;99.89122187545188;Renforcer la gouvernance politique;0.9985593375090376;0.9992650999999999;0.9989122187545187
Sri Lanka;South-East Asia;2016;21021171.0;16990083.0;0.0;88.83598;;1.19003;247.5077;80.82367533188327;;0.137310835276638;;;0.0117161213953126;0.3731060606060606;0.7438791917027885;28.788266373415183;1.1716121395312695;93.83218393023436;Créer ou étendre les services d'eau;0.9882838786046872;0.8883598;0.9383218393023436
Sudan;Eastern Mediterranean;2016;39847439.0;26074189.0;-2.34;60.21589;;17.32224;6855.941;65.43504339137077;;0.4893206797138668;;;0.1713827182854572;0.8162878787878788;0.6022463960854821;44.3713904268249;17.138271828545722;71.53880908572714;Renforcer la gouvernance politique;0.8286172817145427;0.6021589;0.7153880908572714
Suriname;Americas;2016;564888.0;189623.0;0.16;94.5194;;2.00714;11.20705;33.56824715695855;;0.0674081973020043;;;0.0198033687708989;0.3428030303030303;0.308953044506593;12.797044433060456;1.9803368770898933;96.26953156145505;Renforcer la gouvernance politique;0.9801966312291011;0.9451940000000001;0.9626953156145506
Sweden;Europe;2016;9836007.0;1293399.0;1.02;100.0;99.93999;0.21519;21.169;13.14963480607527;0.0600100000000054;1.2299396845438793e-07;0.0006285663230692;0.000909517622226;0.0020677604260227;0.1799242424242424;0.1210256731157514;3.682469738851692;0.1014738098364865;99.89661197869886;Renforcer la gouvernance politique;0.9979322395739773;1.0;0.9989661197869886
Switzerland;Europe;2016;8379917.0;2206365.0;1.31;100.0;95.45541;0.13784;11.58101;26.32919872595397;4.54459;1.2299396845438793e-07;0.0476016701575962;0.0688782651356781;0.0013021981583946;0.125;0.2423268056794066;7.302364659070647;4.578858400008459;99.93489009208027;Créer ou étendre les services d'eau;0.9986978018416053;1.0;0.9993489009208026
Syrian Arab Republic;Eastern Mediterranean;2016;17465575.0;8692690.0;-2.92;97.05907;;3.6654;675.5495;49.77041981154356;;0.0361717881355098;;;0.0362157965138461;0.9261363636363636;0.4580734482574884;16.275328826668748;3.6215796513846175;96.7187451743077;Renforcer la gouvernance politique;0.9637842034861538;0.9705907;0.967187451743077
Tajikistan;Europe;2016;8663579.0;6389516.0;-0.78;79.62585;47.68568;2.70048;235.8854;73.75145999130382;31.94017;0.2505898790723303;0.5479590029373247;0.4840884431243817;0.0266656175444899;0.5208333333333333;0.6787884394016123;32.306838178915484;42.13456299242277;88.4796441227755;Moderniser les services d'eau;0.9733343824555101;0.7962585;0.884796441227755
Thailand;South-East Asia;2016;68971308.0;35500674.0;-0.99;99.3738;;3.50653;2414.717;51.47165543098008;;0.0077020052936603;;;0.0346433999080533;0.5606060606060606;0.4737311595937509;15.424610023728578;3.4643399908053345;97.95473000459734;Renforcer la gouvernance politique;0.9653566000919467;0.993738;0.9795473000459733
Timor-Leste;South-East Asia;2016;1219288.0;889974.0;-0.01;76.65939;;9.91329;125.7667;72.99128671815026;;0.2870755478151351;;;0.0980535319539356;0.375;0.6717920107231894;35.523498272225154;9.80535319539356;83.42701840230322;Créer ou étendre les services d'eau;0.9019464680460644;0.7665939;0.8342701840230322
Togo;Africa;2016;7509951.0;4516059.0;-0.17;64.02144;;41.63327;3166.78;60.134333765959326;;0.4425147100786177;;;0.4119981966975415;0.4053030303030303;0.5534601020273252;46.8169199317961;41.19981966975416;61.41081016512292;Créer ou étendre les services d'eau;0.5880018033024584;0.6402144;0.6141081016512292
Tokelau;Western Pacific;2016;1282.0;1282.0;;;;;;100.0;;;;;;;0.9203728841187002;92.03728841187002;;;Créer ou étendre les services d'eau;;;
Tonga;Western Pacific;2016;101133.0;82246.0;0.92;99.90674;;1.42545;1.52692;81.32459236846529;;0.0011471647430409;;;0.0140461623655131;0.1988636363636363;0.7484894962794204;22.857461360957284;1.4046162365513175;99.25106188172434;Créer ou étendre les services d'eau;0.9859538376344869;0.9990673999999999;0.9925106188172435
Trinidad and Tobago;Americas;2016;1377560.0;638115.0;0.29;98.18496;;0.14189;1.93681;46.32212027062342;;0.0223240202300478;;;0.0013422825434482;0.3181818181818182;0.4263362343196699;13.828225003528456;0.1342282543448256;99.02536587282759;Renforcer la gouvernance politique;0.9986577174565517;0.9818496;0.9902536587282759
Tunisia;Eastern Mediterranean;2016;11303945.0;3609591.0;-1.14;95.9924;92.39928;1.01527;115.7742;31.932135197048467;3.593119999999999;0.0492911857602502;0.079612674938827;0.0544576896979282;0.0099864554368035;0.5890151515151516;0.2938947136737576;11.284606155344076;5.688318620410778;97.49687722815983;Renforcer la gouvernance politique;0.9900135445631965;0.959924;0.9749687722815983
Turkey;Europe;2016;79827871.0;20566910.0;-2.01;98.88087;;0.2957;235.1192;25.76407179893349;;0.0137647469768082;;;0.0028645984113716;0.7537878787878788;0.2371255306822568;7.804794494708371;0.2864598411371692;99.29720507943142;Renforcer la gouvernance politique;0.9971354015886283;0.9888087;0.9929720507943142
Turkmenistan;Europe;2016;5662368.0;2790057.0;-0.19;98.70372;93.0056;3.97765;225.2361;49.27367843276876;5.698120000000003;0.0159435851265853;0.0732618611910624;0.0863612823455824;0.0393062531145814;0.409090909090909;0.4535015753030478;15.30516491765231;7.105553697984828;97.38654734427092;Renforcer la gouvernance politique;0.9606937468854185;0.9870372000000001;0.9738654734427092
Turks and Caicos Islands;Americas;2016;36559.0;2612.0;;;;;;7.14461555294182;;;;;;;0.0657571042238038;6.575710422380385;;;Créer ou étendre les services d'eau;;;
Tuvalu;Western Pacific;2016;11225.0;4367.0;1.41;99.26516;;;;38.90423162583519;;0.009038211766095;;;;0.1060606060606061;0.3580639986589188;14.864852652322458;;;Créer ou étendre les services d'eau;;0.9926516;
Uganda;Africa;2016;39649166.0;32101656.0;-0.72;47.66563;6.95153;31.55895;13093.17;80.96426542742412;40.7141;0.6436813078686621;0.9746231403952792;0.6170670125491001;0.3122888332326274;0.509469696969697;0.745173144819903;59.12807402950258;71.70116342165862;58.21837333836862;Moderniser les services d'eau;0.6877111667673725;0.4766563;0.5821837333836862
Ukraine;Europe;2016;44713702.0;13707753.0;-1.86;93.72408;91.94227;0.26862;119.3717;30.65671681579844;1.7818100000000072;0.0771901535948677;0.084399562046074;0.0270052923589153;0.0025965773873591;0.7253787878787878;0.2821561087336666;12.003154608463024;4.795097072382553;96.73221113063204;Renforcer la gouvernance politique;0.9974034226126408;0.9372408;0.9673221113063204
United Arab Emirates;Eastern Mediterranean;2016;9360980.0;1300961.0;0.56;97.40737;;0.02912;2.69967;13.897700881745289;;0.031887908216981;;;0.0002261551107343;0.2670454545454546;0.1279106704315091;5.277929860477781;0.022615511073435;98.69237724446329;Renforcer la gouvernance politique;0.9997738448892657;0.9740737;0.9869237724446329
United Kingdom of Great Britain and Northern Ireland;Europe;2016;66297944.0;11259199.0;0.36;100.0;99.98878;0.1972;129.7347;16.982727247167727;0.0112199999999944;1.2299396845438793e-07;0.0001175223153613;0.0001700514534472;0.0018897065773527;0.3049242424242424;0.1563044165667699;4.736380696165496;0.0490344366089686;99.90551467113235;Renforcer la gouvernance politique;0.9981102934226472;1.0;0.9990551467113236
United Republic of Tanzania;Africa;2016;53049230.0;37603765.0;-0.44;54.84754;;38.40323;21341.52;70.88465751529287;;0.5553481467268844;;;0.3800292665497786;0.4564393939393939;0.652403166771164;54.06349326958918;38.002926654977855;58.42230667251107;Créer ou étendre les services d'eau;0.6199707334502214;0.5484754000000001;0.5842230667251107
United States Virgin Islands;Americas;2016;104835.0;4743.0;;;;;;4.524252396623265;;;;;;;0.0416399922676109;4.163999226761096;;;Créer ou étendre les services d'eau;;;
United States of America;Americas;2016;323015995.0;58436293.0;0.4;99.26371;98.99631;0.23153;745.9761;18.09083571852224;0.2674000000000092;0.0090560458915094;0.0105130100450157;0.0040527414128185;0.0022294835993006;0.2973484848484848;0.1665031464637391;5.458353549012614;0.6595210734603684;99.52038082003497;Renforcer la gouvernance politique;0.9977705164006994;0.9926371;0.9952038082003497
Uruguay;Americas;2016;3424129.0;167249.0;1.06;99.32289;;0.36017;12.40418;4.88442462302092;;0.0083281675866615;;;0.0035026824371504;0.1723484848484848;0.0449549197755015;1.8109821955935776;0.3502682437150405;99.48631087814248;Renforcer la gouvernance politique;0.9964973175628496;0.9932289;0.9948631087814248
Uzbekistan;Europe;2016;31441751.0;15518905.0;-0.27;97.68127;58.88147;0.44151;138.8398;49.35763596626664;38.7998;0.0285191034231682;0.4306902718232498;0.5880536883660101;0.0043077352470905;0.4242424242424243;0.4542742976755372;15.019281965485948;40.049096029798406;98.62524823764547;Moderniser les services d'eau;0.9956922647529095;0.9768127;0.9862524823764547
Vanuatu;Western Pacific;2016;278330.0;202634.0;0.51;90.66152;43.84248;10.41773;28.17007;72.8035066288219;46.81904;0.1148577943737639;0.5882140619744818;0.7095940999117459;0.1030461658295958;0.2765151515151515;0.6700637336992373;27.846666903536395;53.3663496023547;90.17845170852021;Moderniser les services d'eau;0.8969538341704042;0.9066152;0.9017845170852021
Venezuela (Bolivarian Republic of);Americas;2016;29851255.0;3736094.0;-1.02;95.77837;;1.3903;438.8923;12.515701601155463;;0.0519236256653974;;;0.0136982694927642;0.5662878787878788;0.1151911237942448;6.134753606089338;1.3698269492764277;97.20427152536178;Renforcer la gouvernance politique;0.9863017305072357;0.9577836999999999;0.9720427152536177
Viet Nam;Western Pacific;2016;93640422.0;61933285.0;0.23;93.99012;;1.6208;1532.777;66.13947660338395;;0.0739180220601981;;;0.0159796153581589;0.3295454545454546;0.6087298083555779;21.987695627330226;1.597961535815893;96.19607923209206;Créer ou étendre les services d'eau;0.984020384641841;0.9399012;0.9619607923209206
Wallis and Futuna Islands;Western Pacific;2016;12107.0;11899.0;;;;;;98.281985628149;;;;;;;0.9045607456949214;90.45607456949216;;;Créer ou étendre les services d'eau;;;
Western Sahara;Africa;2016;538749.0;72391.0;;;;;;13.436869488388842;;;;;;;0.12366930324555;12.366930324555002;;;Créer ou étendre les services d'eau;;;
Yemen;Eastern Mediterranean;2016;27168208.0;17821118.0;-2.79;63.32203;;10.20328;2814.495;65.59548572360754;;0.4511170312207889;;;0.1009236728975616;0.9015151515151516;0.6037230638060369;40.93505014155565;10.092367289756162;76.61483135512192;Renforcer la gouvernance politique;0.8990763271024383;0.6332203;0.7661483135512192
Zambia;Africa;2016;16363458.0;9550308.0;0.14;59.23856;;34.91273;5792.504;58.36362949689485;;0.5013412492251379;;;0.3454824650610149;0.346590909090909;0.5371630200769236;47.31230844396429;34.548246506101485;62.34515674694925;Créer ou étendre les services d'eau;0.6545175349389851;0.5923856;0.6234515674694925
Zimbabwe;Africa;2016;14030331.0;10934468.0;-0.62;64.51162;;24.55074;3965.033;77.93449776772907;;0.4364857917367734;;;0.2429259225718141;0.4905303030303031;0.717287984828272;47.23364823729832;24.29259225718142;70.10951387140929;Créer ou étendre les services d'eau;0.7570740774281859;0.6451161999999999;0.7010951387140929
